,UMAP1,UMAP2,profileBIC,profileAIC
772,-11.015609,-0.6335556,2,2
773,1.2120885,1.1954147,1,1
774,-5.0664034,6.099878,2,2
775,8.102712,-11.291872,0,4
776,8.109179,-11.286188,0,4
777,1.8371428,12.092268,2,5
778,1.1075956,1.2185729,1,1
779,4.495518,-8.977436,0,0
780,8.104004,-11.287827,0,4
781,2.6211095,-1.6411992,1,1
782,-5.073588,6.0874777,2,2
783,8.111824,-11.280965,0,4
784,8.105873,-11.281131,0,4
785,1.5447918,-2.0580904,1,1
786,-11.05594,-0.78886783,2,2
787,-5.0197954,-6.44047,0,0
788,4.2855406,-0.011666964,1,1
789,-10.035219,1.1270452,2,2
790,-11.147572,1.0025128,2,2
791,-5.459616,-6.8633227,0,0
792,-5.534552,-6.9242463,0,0
793,-5.5631,-6.951519,0,0
794,-11.097481,1.0089685,2,2
795,-5.5635285,-6.954484,0,0
796,-7.042392,4.0505934,2,2
797,3.189833,0.53099704,1,1
798,2.8896508,0.8890761,1,1
799,-9.915181,1.1778017,2,2
800,0.43176603,-0.24146527,1,1
801,2.9047143,0.88602173,1,1
802,1.8236463,12.078723,2,5
803,2.8401067,0.9435956,1,1
804,1.9099703,-7.2013445,0,0
805,1.561328,-2.0530586,1,1
806,-4.9708586,-6.249875,0,0
807,2.2451537,-1.9306254,1,1
808,-5.0604973,6.105888,2,2
809,4.3622055,-0.03109031,1,1
810,-11.022411,-0.6547086,2,2
811,-1.4350549,25.957912,2,5
812,-15.577823,-6.15195,2,0
813,-8.180625,18.311447,2,5
814,19.611784,6.831945,3,3
815,-15.602012,-6.1731257,2,0
816,19.611383,6.832622,3,3
817,12.018005,16.631174,3,3
818,11.859991,16.720959,3,3
819,-15.602546,-6.173047,2,0
820,11.9944515,16.5375,3,3
821,-8.148915,18.349426,2,5
822,-15.61096,-6.1684074,2,0
823,-15.603823,-6.174401,2,0
824,-15.594692,-6.171026,2,0
825,-8.206459,18.282969,2,5
826,-15.603009,-6.1717596,2,0
827,12.019039,16.620018,3,3
828,11.909176,16.649197,3,3
829,3.1347644,-9.889384,0,0
830,3.1406364,-9.899182,0,0
831,3.3003979,-9.256287,0,0
832,13.817039,-9.278861,3,4
833,-8.248926,18.23797,2,5
834,-8.255813,18.229425,2,5
835,-25.514814,9.801446,2,2
836,-15.596728,-6.1705365,2,0
837,19.613039,6.8302717,3,3
838,11.269015,-4.8836336,3,4
839,8.493485,-8.251665,0,4
840,-1.4334497,25.959639,2,5
841,16.210999,18.326069,3,3
842,3.5294998,-9.258016,0,0
843,14.675648,-1.9772865,3,4
844,-1.4334507,25.95968,2,5
845,8.513592,-8.242226,0,4
846,8.51232,-8.238294,0,4
847,17.418865,-0.30233318,3,3
848,3.3848906,-9.239024,0,0
849,14.676111,-1.9770359,3,4
850,14.691343,-1.9610258,3,4
851,14.676959,-1.976289,3,4
852,-1.4334519,25.959673,2,5
853,-1.4334623,25.959703,2,5
854,14.676901,-1.9764031,3,4
855,-8.061749,-9.128186,0,0
856,-1.4334465,25.959703,2,5
857,-17.055384,-5.7479997,2,2
858,-7.7531495,18.780958,2,5
859,11.847713,-5.8765745,3,4
860,2.963219,-10.10829,0,0
861,8.472556,-16.96313,0,4
862,8.512406,-8.243566,0,4
863,-1.433486,25.96004,2,5
864,4.817999,-14.007354,0,0
865,-1.4334637,25.959736,2,5
866,-1.4334646,25.959772,2,5
867,16.25855,18.438835,3,3
868,16.261326,18.44268,3,3
869,11.585492,-5.1493163,3,4
870,-8.082252,-9.114008,0,0
871,11.844591,-5.870055,3,4
872,8.512266,-8.238433,0,4
873,2.9578876,-10.112554,0,0
874,-1.4334661,25.959759,2,5
875,-17.064003,-5.7410264,2,2
876,-1.4334656,25.959839,2,5
877,-1.4334602,25.959774,2,5
878,7.6993456,-20.998331,0,4
879,-25.548704,9.770151,2,2
880,-25.493866,9.82411,2,2
881,-8.0675,-9.129114,0,0
882,-4.558398,23.546663,2,5
883,-5.6429453,19.982182,2,5
884,-6.8105736,-20.24699,0,0
885,7.701327,-20.996449,0,4
886,-5.2818103,-15.326499,0,0
887,16.255325,18.436598,3,3
888,14.664315,-1.9895252,3,4
889,4.818044,-14.007873,0,0
890,-0.17790802,-11.503322,0,0
891,14.648741,-2.004387,3,4
892,-6.7940483,-20.23043,0,0
893,11.709166,-5.5555444,3,4
894,-25.533539,9.784089,2,2
895,-5.2783327,-15.332952,0,0
896,-25.558554,9.75919,2,2
897,-4.558381,23.5467,2,5
898,7.6797466,-21.018042,0,4
899,14.733262,-1.9165351,3,4
900,10.587956,-11.602016,0,4
901,-25.576508,9.741664,2,2
902,14.068301,23.875517,3,3
903,7.7104464,-20.987135,0,4
904,-8.375041,18.100706,2,5
905,-25.566086,9.75278,2,2
906,-8.074261,-9.122642,0,0
907,8.895275,16.356134,3,3
908,-4.558371,23.546698,2,5
909,-25.576807,9.74117,2,2
910,7.702356,-20.995302,0,4
911,14.666225,-1.9867004,3,4
912,-5.2779813,-15.33387,0,0
913,-25.54076,9.777263,2,2
914,-25.564861,9.752304,2,2
915,17.425701,-0.29824835,3,3
916,-25.573425,9.744919,2,2
917,11.862773,-5.9208484,3,4
918,-25.574772,9.7410555,2,2
919,8.895367,16.356085,3,3
920,-13.714232,-7.096015,2,0
921,-8.0793,-9.117586,0,0
922,-8.064197,-9.12734,0,0
923,-6.810096,-20.245564,0,0
924,-6.802629,-20.239183,0,0
925,-6.8022776,-20.237743,0,0
926,-6.80366,-20.240149,0,0
927,11.820518,16.583134,3,3
928,-6.809437,-20.245901,0,0
929,-25.600687,9.716565,2,2
930,8.47253,-16.96313,0,4
931,14.745989,-1.9034214,3,4
932,-25.56345,9.754897,2,2
933,17.416643,-0.30399463,3,3
934,-8.077109,-9.121819,0,0
935,-25.563618,9.754941,2,2
936,-25.580008,9.738366,2,2
937,7.7024703,-20.995224,0,4
938,-6.804948,-20.24139,0,0
939,-25.544523,9.771439,2,2
940,-25.535997,9.781799,2,2
941,-8.068858,-9.123768,0,0
942,7.699702,-20.9978,0,4
943,-25.559021,9.759581,2,2
944,-5.643417,19.981855,2,5
945,-25.521666,9.791438,2,2
946,-25.577057,9.740436,2,2
947,-25.519964,9.793744,2,2
948,-25.586798,9.731869,2,2
949,7.6962647,-21.001123,0,4
950,-13.762344,11.687022,2,2
951,-25.536392,9.776484,2,2
952,-6.8048224,-20.241121,0,0
953,-7.799316,18.770208,2,5
954,-25.517689,9.79553,2,2
955,-6.811297,-20.246931,0,0
956,-25.520754,9.79758,2,2
957,-25.500765,9.812899,2,2
958,14.733173,-1.9161183,3,4
959,13.807172,-9.289965,3,4
960,-25.490166,9.828043,2,2
961,-25.6307,9.68786,2,2
962,-7.7962384,18.77585,2,5
963,-6.8159537,-20.252417,0,0
964,-25.511309,9.814584,2,2
965,14.068306,23.875513,3,3
966,7.7046266,-20.99276,0,4
967,-25.621666,9.695927,2,2
968,-25.600084,9.717886,2,2
969,11.494481,-5.070968,3,4
970,-12.700418,-12.046102,0,0
971,7.6985145,-20.999094,0,4
972,-6.8056164,-20.241789,0,0
973,8.472513,-16.963125,0,4
974,-6.8048286,-20.241186,0,0
975,13.817907,-9.279091,3,4
976,-5.277029,-15.335404,0,0
977,-17.062765,-5.744573,2,2
978,7.696664,-21.001165,0,4
979,8.017369,-8.654832,0,4
980,-6.8039827,-20.240406,0,0
981,-7.780309,18.789907,2,5
982,-25.54028,9.774692,2,2
983,-25.540493,9.775808,2,2
984,-5.274407,-15.337583,0,0
985,-4.5583653,23.546747,2,5
986,7.698183,-20.999624,0,4
987,-5.2776346,-15.3345,0,0
988,-13.714323,-7.096197,2,0
989,14.733811,-1.9162701,3,4
990,-5.277687,-15.334178,0,0
991,-6.804518,-20.240936,0,0
992,-25.52123,9.781216,2,2
993,14.068305,23.875511,3,3
994,11.709394,-5.555086,3,4
995,11.706332,-5.5475817,3,4
996,10.588512,-11.602337,0,4
997,14.68107,3.2472854,3,3
998,7.696956,-21.000708,0,4
999,-4.5583763,23.546741,2,5
1000,7.7024627,-20.994713,0,4
1001,-25.600542,9.716042,2,2
1002,-25.583345,9.735378,2,2
1003,10.588534,-11.60235,0,4
1004,7.6945233,-21.003134,0,4
1005,-25.493444,9.820139,2,2
1006,-25.499622,9.819864,2,2
1007,-6.8043737,-20.24087,0,0
1008,14.068309,23.875525,3,3
1009,8.017308,-8.654984,0,4
1010,-4.5584087,23.54674,2,5
1011,-25.480062,9.838111,2,2
1012,-6.806129,-20.242472,0,0
1013,11.716073,-5.560756,3,4
1014,-6.804423,-20.240696,0,0
1015,8.472506,-16.963089,0,4
1016,-25.521952,9.797196,2,2
1017,16.24478,18.439554,3,3
1018,14.068309,23.875517,3,3
1019,-8.075262,-9.121676,0,0
1020,11.540124,16.903568,3,3
1021,7.7103047,-20.987497,0,4
1022,-13.75912,11.672448,2,2
1023,-8.371354,18.10477,2,5
1024,13.817445,-9.282245,3,4
1025,-25.605755,9.712181,2,2
1026,-7.803298,18.766802,2,5
1027,-25.511084,9.8084,2,2
1028,13.818988,-9.277702,3,4
1029,7.6988206,-20.999031,0,4
1030,-25.497946,9.816699,2,2
1031,-17.062944,-5.7444835,2,2
1032,-25.566835,9.752491,2,2
1033,7.70019,-20.997417,0,4
1034,3.3356345,-9.224917,0,0
1035,-25.4985,9.81861,2,2
1036,14.068309,23.87552,3,3
1037,17.417044,-0.3026864,3,3
1038,-0.17818908,-11.50377,0,0
1039,14.068312,23.875525,3,3
1040,11.92098,16.113903,3,3
1041,14.670066,3.2354598,3,3
1042,8.017468,-8.656207,0,4
1043,3.3350809,-9.212023,0,0
1044,7.6785407,-21.018543,0,4
1045,7.700056,-20.997591,0,4
1046,13.817818,-9.278885,3,4
1047,-8.058724,-9.130851,0,0
1048,13.822778,-9.273661,3,4
1049,8.472514,-16.963116,0,4
1050,8.472526,-16.963076,0,4
1051,-8.067709,-9.12547,0,0
1052,-8.367419,18.10862,2,5
1053,-10.978056,-17.363577,0,0
1054,7.7104115,-20.98707,0,4
1055,14.068302,23.87554,3,3
1056,11.261243,-4.878382,3,4
1057,8.017241,-8.654888,0,4
1058,14.068303,23.875547,3,3
1059,14.068382,23.875677,3,3
1060,-25.49698,9.821918,2,2
1061,-4.558386,23.546726,2,5
1062,-5.27769,-15.334131,0,0
1063,-25.507452,9.804606,2,2
1064,-5.277674,-15.334153,0,0
1065,-25.601671,9.714136,2,2
1066,7.7022414,-20.995483,0,4
1067,14.733551,-1.9155183,3,4
1068,14.068326,23.875551,3,3
1069,2.954765,-10.116843,0,0
1070,-25.496399,9.821708,2,2
1071,7.716775,-20.981009,0,4
1072,2.9624844,-10.107347,0,0
1073,-25.613825,9.704693,2,2
1074,3.3162894,-9.19077,0,0
1075,-25.481997,9.835979,2,2
1076,11.921136,16.103245,3,3
1077,-25.637602,9.680002,2,2
1078,3.2770963,-9.039011,0,0
1079,11.859955,-5.9137087,3,4
1080,14.068308,23.875574,3,3
1081,-4.5584016,23.546736,2,5
1082,17.41574,-0.30363882,3,3
1083,17.414423,-0.3050352,3,3
1084,7.70098,-20.996792,0,4
1085,14.068331,23.875559,3,3
1086,-13.772436,11.701089,2,2
1087,-25.608196,9.712041,2,2
1088,8.017408,-8.655055,0,4
1089,-25.529202,9.790037,2,2
1090,8.472447,-16.963081,0,4
1091,-8.056319,-9.115263,0,0
1092,16.254654,18.435793,3,3
1093,2.9571433,-10.114359,0,0
1094,-7.8036222,18.767187,2,5
1095,2.9470875,-10.122889,0,0
1096,14.659671,-1.9946518,3,4
1097,-25.598488,9.719167,2,2
1098,-5.6601434,19.965273,2,5
1099,3.3640501,-9.237296,0,0
1100,-13.762888,11.687091,2,2
1101,16.261011,18.446392,3,3
1102,19.612808,6.8313217,3,3
1103,-25.579065,9.73861,2,2
1104,11.2706175,-4.8865724,3,4
1105,11.267427,-4.882322,3,4
1106,3.2588024,-8.927871,0,0
1107,3.663627,-9.304291,0,0
1108,11.858542,-5.9103956,3,4
1109,7.682605,-21.015,0,4
1110,2.2575846,-1.8934187,1,1
1111,4.3195434,-0.029434022,1,1
1112,-11.265132,1.063385,2,2
1113,2.9091177,0.83652294,1,1
1114,2.4478028,0.6504514,1,1
1115,2.493705,-0.12182425,1,1
1116,1.5306046,11.762824,2,5
1117,0.13948323,0.15700065,1,1
1118,2.0628808,-11.294716,0,0
1119,3.8208637,-9.511207,0,0
1120,1.9936577,-11.207558,0,0
1121,-6.3143635,17.416965,2,5
1122,3.914358,-9.776363,0,0
1123,-7.2224364,16.757275,2,5
1124,-6.3366685,17.439215,2,5
1125,-13.875287,-8.473155,0,0
1126,-14.187325,-8.365919,0,0
1127,1.9913272,-11.206127,0,0
1128,-2.265539,17.214636,2,5
1129,19.612467,6.8303823,3,3
1130,-6.380612,17.481796,2,5
1131,8.691096,-10.93671,0,4
1132,3.899678,-9.7645445,0,0
1133,3.5195372,-9.718916,0,0
1134,13.829,-9.2671385,3,4
1135,-6.3447375,17.445845,2,5
1136,-13.76562,-8.570916,0,0
1137,-15.466646,-3.3813534,2,2
1138,2.088726,-11.335117,0,0
1139,-6.3172197,17.419079,2,5
1140,-14.508298,-8.234971,0,0
1141,-6.345181,17.445984,2,5
1142,-13.765418,-8.571788,0,0
1143,-15.788214,-10.027422,0,0
1144,8.665067,-10.958668,0,4
1145,3.8325043,-9.521824,0,0
1146,-6.3172407,17.420177,2,5
1147,-2.2975264,17.186954,2,5
1148,-7.254024,16.72984,2,5
1149,-13.764238,-8.572582,0,0
1150,-13.761714,-8.574011,0,0
1151,-7.2565384,16.727417,2,5
1152,17.414383,-0.30524436,3,3
1153,-15.78782,-10.028062,0,0
1154,3.8262231,-9.524621,0,0
1155,-6.3296566,17.432936,2,5
1156,-6.3005624,17.402622,2,5
1157,3.8273652,-9.515803,0,0
1158,-14.226231,-8.348563,0,0
1159,8.671106,-10.952265,0,4
1160,-12.726297,-12.037318,0,0
1161,-7.2577944,16.726555,2,5
1162,-15.787853,-10.028099,0,0
1163,-15.4667425,-3.3813455,2,2
1164,19.612614,6.8315516,3,3
1165,3.9072657,-9.768661,0,0
1166,14.331318,4.5340357,3,3
1167,-13.747228,-8.58887,0,0
1168,-14.22036,-8.3511505,0,0
1169,-6.3008895,17.403059,2,5
1170,-14.5010805,-8.240501,0,0
1171,3.8981087,-9.760261,0,0
1172,3.7988248,-9.502552,0,0
1173,3.8964095,-9.771478,0,0
1174,8.693609,-10.934974,0,4
1175,3.8292274,-9.538977,0,0
1176,-6.3451805,17.445118,2,5
1177,-6.340045,17.441809,2,5
1178,8.658231,-10.965395,0,4
1179,-15.466588,-3.3813422,2,2
1180,8.716458,-10.910891,0,4
1181,-14.490838,-8.25012,0,0
1182,-11.400873,0.8446679,2,2
1183,0.19450338,0.5636632,1,1
1184,2.2612379,-1.9222974,1,1
1185,-5.4679837,-6.8830447,0,0
1186,4.3495173,-0.010588538,1,1
1187,-10.994804,-0.6748682,2,2
1188,1.7860712,12.0475025,2,5
1189,-6.585837,3.8283217,2,2
1190,1.0694253,1.2125936,1,1
1191,2.0848897,-1.7967368,1,1
1192,-5.2749953,-15.329637,0,0
1193,17.436272,-0.28776148,3,3
1194,4.818228,-14.008321,0,0
1195,3.0939143,-9.948724,0,0
1196,-7.7966175,18.772144,2,5
1197,14.733334,-1.9151462,3,4
1198,-8.365726,18.109722,2,5
1199,12.289164,16.61621,3,3
1200,-25.534597,9.783519,2,2
1201,-5.6407695,19.984274,2,5
1202,-25.514723,9.804011,2,2
1203,-4.5583124,23.546804,2,5
1204,-25.572968,9.736249,2,2
1205,-7.799118,18.769478,2,5
1206,-25.61418,9.704285,2,2
1207,-4.558337,23.546808,2,5
1208,11.438865,16.997622,3,3
1209,14.671918,3.2357085,3,3
1210,10.588559,-11.6023855,0,4
1211,11.267471,-4.8822427,3,4
1212,1.0370605,1.1287656,1,1
1213,1.5463545,-2.0183804,1,1
1214,1.4757844,11.7093525,2,5
1215,1.7975361,12.057704,2,5
1216,1.583569,-2.0480251,1,1
1217,1.5753536,-2.0518317,1,1
1218,3.661577,-0.11576474,1,1
1219,-10.958086,-0.71493006,2,2
1220,-5.495876,-6.899608,0,0
1221,-5.5835896,-6.9729743,0,0
1222,-11.048484,1.0095594,2,2
1223,4.308654,-0.031314746,1,1
1224,-11.19326,1.0877056,2,2
1225,-5.43794,-6.840063,0,0
1226,-11.4031315,0.91847646,2,2
1227,-7.0590653,4.0725055,2,2
1228,0.4663546,-0.272516,1,1
1229,-4.917694,-6.4603753,0,0
1230,2.8935935,0.64001566,1,1
1231,-6.9494977,3.9851937,2,2
1232,1.09618,1.2146696,1,1
1233,0.15303057,0.27552244,1,1
1234,-5.4187655,-6.8250456,0,0
1235,1.006184,1.148675,1,1
1236,1.0604451,1.1167967,1,1
1237,1.4430166,-1.8060129,1,1
1238,1.441307,-1.862976,1,1
1239,3.6408157,-1.7122843,1,1
1240,-5.5685625,-6.97334,0,0
1241,-5.587239,-6.9698987,0,0
1242,-11.044043,-0.69535863,2,2
1243,-5.461137,-6.8631754,0,0
1244,-5.5907097,-6.97077,0,0
1245,0.16740844,0.32672593,1,1
1246,5.228773,9.475605,1,1
1247,3.5978427,-1.6065414,1,1
1248,3.388909,-0.8298724,1,1
1249,-10.786006,0.78162557,2,2
1250,0.30659762,-1.2669576,1,1
1251,3.2384102,0.52531886,1,1
1252,-6.926733,3.9562585,2,2
1253,2.513445,0.6955604,1,1
1254,-7.0884438,4.107859,2,2
1255,-7.0009007,4.0252275,2,2
1256,-15.603904,-6.17483,2,0
1257,13.817834,-9.278279,3,4
1258,2.2392027,-1.9623069,1,1
1259,1.493145,11.727753,2,5
1260,-8.082265,-9.11386,0,0
1261,11.721799,-5.5843625,3,4
1262,-5.2766395,-15.32897,0,0
1263,8.498864,-8.246752,0,4
1264,2.5737057,-10.668266,0,0
1265,7.687132,-21.01086,0,4
1266,-8.095364,-9.101636,0,0
1267,7.6965895,-21.00112,0,4
1268,-25.456049,9.862305,2,2
1269,-25.577688,9.740468,2,2
1270,-8.077141,-9.121375,0,0
1271,16.26174,18.447565,3,3
1272,8.472403,-16.963053,0,4
1273,-5.277858,-15.334103,0,0
1274,8.4725275,-16.963127,0,4
1275,-25.59683,9.719985,2,2
1276,-17.092796,-5.7165184,2,2
1277,11.556323,-5.124196,3,4
1278,14.06834,23.875582,3,3
1279,-13.761873,11.685723,2,2
1280,14.06841,23.875587,3,3
1281,-13.762337,11.686405,2,2
1282,-17.062208,-5.7453504,2,2
1283,11.833917,16.573381,3,3
1284,11.858805,-5.910703,3,4
1285,-13.713799,-7.0948396,2,0
1286,7.702532,-20.995235,0,4
1287,0.059789658,0.0829511,1,1
1288,2.416955,-1.7586763,1,1
1289,2.4451516,-1.8630062,1,1
1290,-11.160249,1.0919075,2,2
1291,-11.077556,1.0368668,2,2
1292,-11.028533,-0.7387159,2,2
1293,-10.066122,-0.15735419,2,2
1294,-11.281185,0.5761764,2,2
1295,-6.9278436,3.9280813,2,2
1296,0.36767894,-0.93737286,1,1
1297,-7.062017,4.075034,2,2
1298,3.2365134,0.51814026,1,1
1299,2.905507,0.87913704,1,1
1300,-7.0601916,4.0800185,2,2
1301,0.13805969,0.32875738,1,1
1302,0.44302207,-0.20483649,1,1
1303,0.2908403,-1.1785718,1,1
1304,-6.70367,3.7821758,2,2
1305,-6.94136,3.9720047,2,2
1306,0.9833782,1.144411,1,1
1307,2.08947,-11.33368,0,0
1308,-15.787934,-10.028101,0,0
1309,-14.230307,-8.346382,0,0
1310,-15.466583,-3.3811975,2,2
1311,-6.3136096,17.419407,2,5
1312,-2.3120804,17.172218,2,5
1313,1.04215,1.17796,1,1
1314,3.9665327,0.17847307,1,1
1315,-10.412118,1.1095085,2,2
1316,-10.971471,-0.6601636,2,2
1317,-11.414649,0.8661413,2,2
1318,1.4897032,11.725252,2,5
1319,1.1102651,1.2435973,1,1
1320,0.4641259,-0.21897314,1,1
1321,1.8162084,12.072444,2,5
1322,1.8860185,12.1451845,2,5
1323,1.7400782,12.008039,2,5
1324,1.0222505,1.1868502,1,1
1325,8.160571,-11.256286,0,4
1326,3.7757514,5.285248,1,1
1327,6.3532763,9.325113,1,1
1328,1.6403587,-2.0766141,1,1
1329,1.3309537,-1.4131769,1,1
1330,3.6236305,-1.6103381,1,1
1331,6.8239045,9.17228,1,1
1332,-5.4542007,-6.8604746,0,0
1333,-11.073568,-0.6438686,2,2
1334,-5.4073353,-6.817925,0,0
1335,-11.408906,0.89201075,2,2
1336,-11.045982,-0.6377279,2,2
1337,-10.067369,1.00524,2,2
1338,-10.810181,0.7584027,2,2
1339,-10.127272,1.132597,2,2
1340,0.33222046,0.12796159,1,1
1341,0.21178868,0.59374535,1,1
1342,0.20595476,0.59556735,1,1
1343,0.3879013,-0.46071938,1,1
1344,1.8376997,12.093013,2,5
1345,1.0950761,1.2193328,1,1
1346,0.4649713,-0.15790834,1,1
1347,3.5852005,-1.6398307,1,1
1348,4.366277,-0.005760481,1,1
1349,-25.562803,9.756026,2,2
1350,-8.066683,-9.13006,0,0
1351,1.155797,1.1461293,1,1
1352,-5.0445504,6.122395,2,2
1353,4.521074,-8.964585,0,0
1354,4.507519,-8.983728,0,0
1355,1.0621552,1.100739,1,1
1356,2.1845927,0.79360414,1,1
1357,1.0691934,1.1484358,1,1
1358,1.0671779,1.1317171,1,1
1359,1.7780768,12.042445,2,5
1360,-0.01530394,1.2567196,1,1
1361,1.7206626,11.98162,2,5
1362,0.816241,1.0655042,1,1
1363,2.1123116,-1.95496,1,1
1364,8.122873,-11.27268,0,4
1365,4.590097,-8.969038,0,0
1366,8.104774,-11.290651,0,4
1367,2.2349412,-1.9482864,1,1
1368,2.465837,-1.7556411,1,1
1369,1.540421,-2.015014,1,1
1370,1.5578969,-2.031718,1,1
1371,1.5958023,-2.002014,1,1
1372,2.9980054,3.9661903,1,1
1373,2.0243723,-7.2964654,0,0
1374,2.0927937,-1.796425,1,1
1375,1.2125119,-2.0889359,1,1
1376,1.4665952,-1.789474,1,1
1377,-11.17237,1.1070113,2,2
1378,4.3358197,-0.042809263,1,1
1379,2.8364038,0.9218291,1,1
1380,0.82155764,1.0576316,1,1
1381,-11.015498,-0.7505601,2,2
1382,-5.474623,-6.8736267,0,0
1383,-10.773108,0.785776,2,2
1384,4.2836375,-0.0535016,1,1
1385,-10.752062,0.7648303,2,2
1386,-11.092587,-0.6276611,2,2
1387,-11.047626,1.0210925,2,2
1388,-11.067975,1.0408067,2,2
1389,-11.439338,0.82384825,2,2
1390,-10.029795,-0.1269505,2,2
1391,-10.995091,-0.6768851,2,2
1392,-5.5450726,-6.945147,0,0
1393,-10.822455,0.7754468,2,2
1394,-5.520321,-6.9049807,0,0
1395,-11.427393,0.83310074,2,2
1396,2.4327343,0.63151413,1,1
1397,-6.3538175,3.7857506,2,2
1398,0.28190488,-1.2339115,1,1
1399,2.8792794,0.9112978,1,1
1400,0.27348068,-1.2450714,1,1
1401,-7.0564227,4.073951,2,2
1402,-6.976445,4.002143,2,2
1403,2.4721708,0.6555338,1,1
1404,0.27431533,-1.2353724,1,1
1405,0.06045924,0.05751868,1,1
1406,0.061210606,-0.0074047656,1,1
1407,0.31395483,0.15126213,1,1
1408,0.022181785,0.14870492,1,1
1409,-6.4175763,3.794007,2,2
1410,2.8937252,0.8261103,1,1
1411,0.13056351,-0.096058846,1,1
1412,-5.5199695,-6.8626375,0,0
1413,2.8523011,0.8216143,1,1
1414,4.157215,-0.091127865,1,1
1415,-6.876575,3.9473536,2,2
1416,-10.52398,0.3968335,2,2
1417,0.37055984,-0.49093515,1,1
1418,1.5112981,11.747374,2,5
1419,1.4965538,11.731863,2,5
1420,1.1698593,1.2760154,1,1
1421,1.1354772,1.2161708,1,1
1422,1.1525962,1.2276977,1,1
1423,-10.055247,-0.15182213,2,2
1424,-5.279254,-6.711429,0,0
1425,0.053039357,0.04462818,1,1
1426,-11.041858,-0.77740085,2,2
1427,-0.6911695,3.238476,2,2
1428,1.5976489,11.840044,2,5
1429,1.0347363,1.2411213,1,1
1430,1.837986,12.093473,2,5
1431,1.7326038,12.002361,2,5
1432,1.0742011,1.2325169,1,1
1433,1.7932922,12.049127,2,5
1434,1.7731687,12.030305,2,5
1435,1.1077313,1.2234056,1,1
1436,0.14833447,-0.0013767482,1,1
1437,0.98699075,1.1965547,1,1
1438,4.094951,0.05973633,1,1
1439,0.77234346,1.0556064,1,1
1440,1.7618221,12.018111,2,5
1441,1.835147,12.090722,2,5
1442,1.185995,1.2316648,1,1
1443,1.8901049,12.145624,2,5
1444,1.0640026,1.2093511,1,1
1445,0.8990156,1.0616271,1,1
1446,1.827131,12.081913,2,5
1447,1.8241563,12.080232,2,5
1448,1.5029687,11.738291,2,5
1449,0.4603379,-0.23229064,1,1
1450,0.39041385,-0.23055553,1,1
1451,1.7080201,11.974138,2,5
1452,1.1116441,1.2176768,1,1
1453,1.1484913,1.265698,1,1
1454,1.1418082,1.25792,1,1
1455,2.1313539,-1.7963358,1,1
1456,2.4333367,-1.7425472,1,1
1457,2.150684,-1.7746993,1,1
1458,1.4562852,-1.7638844,1,1
1459,1.5903922,-2.0591655,1,1
1460,1.5575546,-2.0577993,1,1
1461,-11.0673275,-0.5905325,2,2
1462,-5.284503,-6.6995587,0,0
1463,-10.941619,-0.57817125,2,2
1464,-5.5733852,-6.961252,0,0
1465,-11.0390215,-0.6531304,2,2
1466,-5.330583,-6.729924,0,0
1467,-5.5403504,-6.928245,0,0
1468,-0.55559003,3.1070406,2,1
1469,0.096831754,0.018729862,1,1
1470,-2.0816653,-14.327423,0,0
1471,-0.68553394,3.2241344,2,2
1472,2.0182848,-1.7827687,1,1
1473,1.9703612,-1.6287066,1,1
1474,2.0659623,-1.9926625,1,1
1475,1.5680472,-2.0774803,1,1
1476,2.4288816,-1.7329732,1,1
1477,3.5973465,-1.6305102,1,1
1478,6.694539,9.330364,1,1
1479,6.812709,9.147,1,1
1480,3.6330302,-1.70742,1,1
1481,6.663439,9.341527,1,1
1482,3.551369,-1.6580995,1,1
1483,3.5793643,-1.6367913,1,1
1484,-11.085644,-0.61629814,2,2
1485,-11.346703,0.8498896,2,2
1486,-11.390821,0.91616577,2,2
1487,-9.895429,1.0204687,2,2
1488,-10.93613,-0.656423,2,2
1489,0.27377677,-1.2355435,1,1
1490,0.26104718,-1.2255539,1,1
1491,2.8693676,0.6824876,1,1
1492,-6.987215,4.0167756,2,2
1493,-11.046224,1.005978,2,2
1494,2.9107485,0.8610918,1,1
1495,2.857042,0.64940786,1,1
1496,3.2360911,0.4955794,1,1
1497,-6.345894,3.7774904,2,2
1498,-6.9560924,3.986851,2,2
1499,0.33044273,0.15543017,1,1
1500,-6.899713,3.947348,2,2
1501,-6.8734493,3.928542,2,2
1502,-15.60286,-6.1729965,2,0
1503,-8.189323,18.297089,2,5
1504,13.812309,-9.284648,3,4
1505,13.810182,-9.286912,3,4
1506,-8.189715,18.296915,2,5
1507,-15.580202,-6.1545916,2,0
1508,3.7300534,0.03627288,1,1
1509,2.2383726,-1.9146101,1,1
1510,2.0368962,-2.0164242,1,1
1511,-7.0383987,4.053296,2,2
1512,-11.444903,0.8381225,2,2
1513,-6.369766,3.7732735,2,2
1514,-6.3679676,3.7854311,2,2
1515,-6.9583535,3.9886763,2,2
1516,4.344567,19.6053,2,3
1517,-6.661734,-14.119905,0,0
1518,16.960886,19.790081,3,3
1519,24.590153,4.002028,3,3
1520,11.711988,-5.556128,3,4
1521,24.575756,4.0199676,3,3
1522,-6.661726,-14.11988,0,0
1523,-10.966798,-17.374,0,0
1524,2.569399,-10.67396,0,0
1525,-6.6617837,-14.120002,0,0
1526,14.668244,-1.9861665,3,4
1527,-13.768299,11.69553,2,2
1528,11.870215,-5.9134107,3,4
